id_ticket,fecha,turno,id_plato,cantidad,nombre_plato,categoria
T-15390,2025-09-04,Cena,P-23,3,Tiramisu de la Casa,Postre
T-12995,2025-12-28,Cena,P-07,3,Pizza Margarita,Principal
T-15999,2025-12-29,Comida,P-24,3,Nuggets de Pollo,Principal
T-14398,2025-04-15,Comida,P-07,3,Pizza Margarita,Principal
T-16344,2025-05-29,Comida,P-02,4,Ensalada Cesar,Entrante
T-13794,2024-07-23,Cena,P-06,3,Vino Tinto Copa,Bebida
T-16884,2025-03-31,Cena,P-07,1,Pizza Margarita,Principal
T-17878,2025-06-05,Cena,P-20,3,Paella de Marisco,Principal
T-12965,2025-11-08,Cena,P-10,2,Solomillo Iberico,Principal
T-14166,2025-08-30,Comida,P-18,1,Ensaladilla Rusa,Entrante
T-13602,2025-05-24,Cena,P-04,3,Tarta de Queso Casera,Postre
T-17721,2025-07-26,Cena,P-21,4,Cafe Solo,Bebida
T-11420,2025-11-21,Comida,P-03,2,Pasta Carbonara IA,Principal
T-13441,2024-10-12,Cena,P-24,1,Nuggets de Pollo,Principal
T-16346,2024-06-21,Comida,P-14,2,Tortilla de Patatas,Entrante
T-12639,2024-10-23,Cena,P-08,4,Croquetas de Jamon,Entrante
T-14767,2025-01-29,Cena,P-06,3,Vino Tinto Copa,Bebida
T-14953,2025-04-06,Cena,P-25,4,Canelones de Carne,Principal
T-15267,2024-01-04,Comida,P-10,3,Solomillo Iberico,Principal
T-15516,2025-09-02,Comida,P-21,2,Cafe Solo,Bebida
T-15889,2025-01-25,Comida,P-12,3,Risotto de Setas,Principal
T-16691,2025-11-03,Comida,P-19,4,Entrecot Ternera,Principal
T-16516,2024-12-21,Cena,P-12,3,Risotto de Setas,Principal
T-11602,2024-04-15,Cena,P-11,1,Salmon a la Plancha,Principal
T-12521,2025-03-25,Cena,P-16,1,Agua Mineral,Bebida
T-13634,2024-04-12,Cena,P-13,2,Bacalao al Horno,Principal
T-15868,2024-10-02,Cena,P-10,3,Solomillo Iberico,Principal
T-10957,2024-02-16,Cena,P-04,4,Tarta de Queso Casera,Postre
T-14981,2024-01-27,Cena,P-02,1,Ensalada Cesar,Entrante
T-12274,2025-07-16,Cena,P-09,3,Gazpacho Andaluz,Entrante
T-16881,2025-06-25,Cena,P-12,3,Risotto de Setas,Principal
T-13541,2025-07-25,Cena,P-22,1,Te Verde,Bebida
T-15099,2025-06-07,Comida,P-08,2,Croquetas de Jamon,Entrante
T-17413,2024-04-18,Comida,P-11,4,Salmon a la Plancha,Principal
T-12128,2024-07-23,Cena,P-21,3,Cafe Solo,Bebida
T-12983,2024-10-15,Comida,P-01,1,Hamburguesa Smart,Principal
T-17358,2025-11-08,Comida,P-11,2,Salmon a la Plancha,Principal
T-13896,2024-02-01,Cena,P-08,3,Croquetas de Jamon,Entrante
T-13384,2024-08-08,Cena,P-17,1,Brownie con Helado,Postre
T-14116,2024-01-09,Cena,P-16,1,Agua Mineral,Bebida
T-11461,2024-02-09,Cena,P-02,3,Ensalada Cesar,Entrante
T-17710,2025-11-30,Comida,P-04,3,Tarta de Queso Casera,Postre
T-12883,2025-05-09,Comida,P-22,1,Te Verde,Bebida
T-16888,2024-12-25,Cena,P-15,4,Cerveza Artesana,Bebida
T-16920,2024-01-22,Cena,P-19,1,Entrecot Ternera,Principal
T-12525,2025-01-28,Cena,P-17,2,Brownie con Helado,Postre
T-14243,2024-08-18,Cena,P-02,3,Ensalada Cesar,Entrante
T-13089,2025-02-23,Cena,P-19,3,Entrecot Ternera,Principal
T-14335,2025-09-24,Cena,P-07,2,Pizza Margarita,Principal
T-12667,2024-10-23,Comida,P-18,1,Ensaladilla Rusa,Entrante
T-13007,2025-08-02,Cena,P-15,3,Cerveza Artesana,Bebida
T-14535,2025-03-16,Cena,P-20,2,Paella de Marisco,Principal
T-11840,2024-01-05,Cena,P-10,4,Solomillo Iberico,Principal
T-10429,2025-02-08,Comida,P-18,3,Ensaladilla Rusa,Entrante
T-13847,2024-10-24,Cena,P-02,4,Ensalada Cesar,Entrante
T-12861,2025-03-25,Cena,P-02,3,Ensalada Cesar,Entrante
T-17435,2024-06-27,Comida,P-16,3,Agua Mineral,Bebida
T-16814,2025-07-13,Cena,P-08,1,Croquetas de Jamon,Entrante
T-16305,2024-08-13,Cena,P-17,3,Brownie con Helado,Postre
T-12741,2025-07-11,Cena,P-01,4,Hamburguesa Smart,Principal
T-15121,2025-04-04,Cena,P-16,1,Agua Mineral,Bebida
T-10340,2024-05-03,Cena,P-24,1,Nuggets de Pollo,Principal
T-11813,2024-09-08,Cena,P-06,3,Vino Tinto Copa,Bebida
T-15507,2024-04-13,Cena,P-14,4,Tortilla de Patatas,Entrante
T-17215,2025-10-01,Comida,P-03,4,Pasta Carbonara IA,Principal
T-10338,2025-08-08,Cena,P-10,2,Solomillo Iberico,Principal
T-14412,2024-01-13,Cena,P-22,1,Te Verde,Bebida
T-17010,2024-06-27,Cena,P-06,3,Vino Tinto Copa,Bebida
T-15390,2025-12-06,Cena,P-06,3,Vino Tinto Copa,Bebida
T-13059,2024-08-14,Cena,P-20,1,Paella de Marisco,Principal
T-15151,2025-08-29,Comida,P-20,4,Paella de Marisco,Principal
T-11764,2025-06-07,Cena,P-01,1,Hamburguesa Smart,Principal
T-17941,2025-06-13,Cena,P-07,3,Pizza Margarita,Principal
T-12964,2025-12-31,Cena,P-18,3,Ensaladilla Rusa,Entrante
T-11605,2025-03-08,Comida,P-05,2,Refresco Cola,Bebida
T-12018,2025-07-23,Cena,P-07,1,Pizza Margarita,Principal
T-17531,2024-12-15,Cena,P-08,1,Croquetas de Jamon,Entrante
T-13038,2025-12-08,Cena,P-20,1,Paella de Marisco,Principal
T-15488,2025-12-16,Comida,P-21,2,Cafe Solo,Bebida
T-11617,2025-01-20,Cena,P-16,4,Agua Mineral,Bebida
T-15072,2024-12-11,Cena,P-24,4,Nuggets de Pollo,Principal
T-13067,2024-06-28,Comida,P-15,2,Cerveza Artesana,Bebida
T-16341,2025-04-22,Comida,P-09,3,Gazpacho Andaluz,Entrante
T-11623,2025-12-27,Cena,P-20,1,Paella de Marisco,Principal
T-11474,2024-11-02,Comida,P-19,4,Entrecot Ternera,Principal
T-12964,2024-02-23,Cena,P-03,3,Pasta Carbonara IA,Principal
T-17959,2025-06-19,Cena,P-20,1,Paella de Marisco,Principal
T-11388,2025-07-20,Cena,P-25,2,Canelones de Carne,Principal
T-12743,2024-03-31,Cena,P-18,2,Ensaladilla Rusa,Entrante
T-16830,2024-05-17,Cena,P-23,4,Tiramisu de la Casa,Postre
T-10482,2024-11-03,Cena,P-20,3,Paella de Marisco,Principal
T-15902,2024-10-05,Comida,P-02,2,Ensalada Cesar,Entrante
T-16636,2025-06-14,Comida,P-13,2,Bacalao al Horno,Principal
T-14929,2025-06-02,Cena,P-20,1,Paella de Marisco,Principal
T-16547,2024-02-13,Comida,P-22,1,Te Verde,Bebida
T-11314,2024-02-27,Cena,P-22,2,Te Verde,Bebida
T-10497,2025-09-03,Cena,P-25,3,Canelones de Carne,Principal
T-17044,2024-05-05,Comida,P-13,4,Bacalao al Horno,Principal
T-10748,2024-02-26,Comida,P-18,2,Ensaladilla Rusa,Entrante
T-12340,2024-09-09,Cena,P-03,3,Pasta Carbonara IA,Principal
T-10502,2024-12-22,Cena,P-23,1,Tiramisu de la Casa,Postre
T-11089,2025-06-18,Cena,P-12,3,Risotto de Setas,Principal
T-16598,2025-02-05,Comida,P-18,1,Ensaladilla Rusa,Entrante
T-16409,2025-11-26,Cena,P-05,4,Refresco Cola,Bebida
T-14156,2025-12-01,Cena,P-20,2,Paella de Marisco,Principal
T-14208,2024-11-12,Comida,P-11,3,Salmon a la Plancha,Principal
T-13985,2024-02-28,Comida,P-03,3,Pasta Carbonara IA,Principal
T-14970,2024-08-07,Cena,P-04,2,Tarta de Queso Casera,Postre
T-12855,2025-07-16,Comida,P-01,2,Hamburguesa Smart,Principal
T-17403,2024-11-27,Comida,P-25,3,Canelones de Carne,Principal
T-11983,2024-10-17,Cena,P-25,2,Canelones de Carne,Principal
T-10762,2025-01-05,Cena,P-16,1,Agua Mineral,Bebida
T-12004,2024-03-24,Comida,P-10,1,Solomillo Iberico,Principal
T-11658,2025-01-17,Cena,P-21,3,Cafe Solo,Bebida
T-15628,2025-02-10,Comida,P-03,1,Pasta Carbonara IA,Principal
T-14588,2025-04-10,Cena,P-04,2,Tarta de Queso Casera,Postre
T-11286,2024-03-27,Cena,P-14,4,Tortilla de Patatas,Entrante
T-11663,2025-10-14,Cena,P-07,2,Pizza Margarita,Principal
T-11593,2025-12-06,Comida,P-13,3,Bacalao al Horno,Principal
T-15444,2024-11-11,Cena,P-20,1,Paella de Marisco,Principal
T-14404,2025-05-03,Comida,P-21,1,Cafe Solo,Bebida
T-13727,2025-04-23,Cena,P-07,3,Pizza Margarita,Principal
T-17589,2025-08-29,Cena,P-20,2,Paella de Marisco,Principal
T-16907,2024-02-10,Comida,P-15,3,Cerveza Artesana,Bebida
T-10452,2024-05-13,Cena,P-19,1,Entrecot Ternera,Principal
T-17546,2025-04-25,Cena,P-09,2,Gazpacho Andaluz,Entrante
T-11375,2024-08-08,Cena,P-21,3,Cafe Solo,Bebida
T-12317,2024-08-10,Comida,P-02,4,Ensalada Cesar,Entrante
T-10717,2025-05-22,Comida,P-23,2,Tiramisu de la Casa,Postre
T-12167,2024-10-05,Cena,P-09,2,Gazpacho Andaluz,Entrante
T-14924,2025-04-21,Comida,P-07,2,Pizza Margarita,Principal
T-14218,2025-08-10,Comida,P-03,4,Pasta Carbonara IA,Principal
T-13077,2024-05-31,Comida,P-18,3,Ensaladilla Rusa,Entrante
T-10241,2024-08-04,Cena,P-05,2,Refresco Cola,Bebida
T-15559,2025-04-19,Comida,P-13,4,Bacalao al Horno,Principal
T-12651,2024-03-09,Comida,P-19,3,Entrecot Ternera,Principal
T-10550,2025-01-17,Comida,P-16,3,Agua Mineral,Bebida
T-16677,2024-08-11,Cena,P-21,3,Cafe Solo,Bebida
T-10440,2025-06-28,Comida,P-14,1,Tortilla de Patatas,Entrante
T-11316,2024-04-22,Cena,P-02,4,Ensalada Cesar,Entrante
T-10445,2025-06-07,Cena,P-06,1,Vino Tinto Copa,Bebida
T-16498,2024-06-02,Cena,P-20,2,Paella de Marisco,Principal
T-11284,2025-09-05,Comida,P-08,1,Croquetas de Jamon,Entrante
T-11906,2025-06-24,Cena,P-11,3,Salmon a la Plancha,Principal
T-13333,2024-07-18,Comida,P-21,4,Cafe Solo,Bebida
T-13290,2025-12-31,Comida,P-10,1,Solomillo Iberico,Principal
T-11679,2024-07-18,Comida,P-08,2,Croquetas de Jamon,Entrante
T-11007,2024-10-01,Cena,P-05,2,Refresco Cola,Bebida
T-10208,2025-10-24,Comida,P-05,4,Refresco Cola,Bebida
T-11202,2025-05-19,Cena,P-23,2,Tiramisu de la Casa,Postre
T-13248,2024-02-17,Cena,P-23,4,Tiramisu de la Casa,Postre
T-12341,2024-11-25,Cena,P-17,3,Brownie con Helado,Postre
T-11040,2024-12-26,Cena,P-10,2,Solomillo Iberico,Principal
T-15160,2024-03-27,Comida,P-03,4,Pasta Carbonara IA,Principal
T-11423,2024-07-03,Cena,P-02,1,Ensalada Cesar,Entrante
T-17332,2025-03-17,Cena,P-25,3,Canelones de Carne,Principal
T-11269,2025-05-23,Cena,P-16,4,Agua Mineral,Bebida
T-10027,2025-12-28,Comida,P-15,3,Cerveza Artesana,Bebida
T-17016,2025-07-31,Cena,P-18,3,Ensaladilla Rusa,Entrante
T-15376,2025-05-20,Comida,P-16,4,Agua Mineral,Bebida
T-17953,2025-10-03,Cena,P-01,2,Hamburguesa Smart,Principal
T-16848,2024-12-02,Comida,P-24,1,Nuggets de Pollo,Principal
T-13080,2025-11-03,Comida,P-20,2,Paella de Marisco,Principal
T-13269,2025-09-09,Cena,P-25,3,Canelones de Carne,Principal
T-14539,2024-12-09,Comida,P-18,1,Ensaladilla Rusa,Entrante
T-16213,2024-04-07,Cena,P-01,1,Hamburguesa Smart,Principal
T-15073,2024-03-01,Comida,P-12,1,Risotto de Setas,Principal
T-13926,2024-07-26,Cena,P-09,2,Gazpacho Andaluz,Entrante
T-12084,2024-04-12,Comida,P-17,4,Brownie con Helado,Postre
T-16937,2024-10-31,Comida,P-21,1,Cafe Solo,Bebida
T-15241,2024-09-21,Comida,P-09,4,Gazpacho Andaluz,Entrante
T-16072,2024-09-07,Cena,P-09,4,Gazpacho Andaluz,Entrante
T-13074,2024-01-26,Cena,P-07,3,Pizza Margarita,Principal
T-17657,2024-03-08,Cena,P-08,2,Croquetas de Jamon,Entrante
T-17997,2025-01-12,Cena,P-08,1,Croquetas de Jamon,Entrante
T-17437,2025-01-20,Comida,P-24,4,Nuggets de Pollo,Principal
T-13917,2024-03-18,Cena,P-17,1,Brownie con Helado,Postre
T-10160,2024-12-01,Cena,P-22,2,Te Verde,Bebida
T-14613,2024-05-15,Comida,P-18,1,Ensaladilla Rusa,Entrante
T-10272,2024-12-16,Cena,P-12,3,Risotto de Setas,Principal
T-11084,2025-05-24,Comida,P-11,1,Salmon a la Plancha,Principal
T-14439,2024-12-28,Cena,P-15,4,Cerveza Artesana,Bebida
T-16942,2025-08-06,Cena,P-14,3,Tortilla de Patatas,Entrante
T-11113,2025-10-21,Comida,P-16,4,Agua Mineral,Bebida
T-12664,2024-08-14,Cena,P-03,2,Pasta Carbonara IA,Principal
T-15820,2025-09-24,Cena,P-20,1,Paella de Marisco,Principal
T-13238,2024-07-27,Comida,P-11,3,Salmon a la Plancha,Principal
T-17760,2025-11-20,Cena,P-04,3,Tarta de Queso Casera,Postre
T-13666,2024-03-09,Cena,P-04,1,Tarta de Queso Casera,Postre
T-10495,2024-11-04,Cena,P-19,4,Entrecot Ternera,Principal
T-17908,2024-03-07,Comida,P-01,4,Hamburguesa Smart,Principal
T-11778,2024-07-22,Cena,P-10,4,Solomillo Iberico,Principal
T-17263,2025-08-02,Comida,P-12,1,Risotto de Setas,Principal
T-11826,2025-05-13,Cena,P-22,4,Te Verde,Bebida
T-13198,2024-03-17,Comida,P-22,1,Te Verde,Bebida
T-13792,2024-12-15,Comida,P-04,1,Tarta de Queso Casera,Postre
T-13569,2025-12-26,Cena,P-06,1,Vino Tinto Copa,Bebida
T-12121,2025-06-20,Cena,P-21,4,Cafe Solo,Bebida
T-16473,2024-12-24,Comida,P-09,2,Gazpacho Andaluz,Entrante
T-16736,2025-04-02,Comida,P-11,4,Salmon a la Plancha,Principal
T-11692,2025-04-29,Cena,P-11,1,Salmon a la Plancha,Principal
T-17981,2024-10-01,Cena,P-05,1,Refresco Cola,Bebida
T-15270,2025-05-04,Cena,P-17,1,Brownie con Helado,Postre
T-15800,2025-04-17,Cena,P-02,2,Ensalada Cesar,Entrante
T-12210,2025-06-10,Cena,P-25,1,Canelones de Carne,Principal
T-15104,2025-01-07,Comida,P-10,3,Solomillo Iberico,Principal
T-10144,2025-07-11,Comida,P-04,1,Tarta de Queso Casera,Postre
T-17812,2025-03-23,Cena,P-24,4,Nuggets de Pollo,Principal
T-11099,2024-07-15,Cena,P-13,2,Bacalao al Horno,Principal
T-12784,2025-04-13,Cena,P-22,2,Te Verde,Bebida
T-12663,2024-08-11,Cena,P-15,1,Cerveza Artesana,Bebida
T-13694,2024-11-13,Cena,P-02,2,Ensalada Cesar,Entrante
T-12117,2024-01-12,Cena,P-05,3,Refresco Cola,Bebida
T-13030,2024-08-23,Cena,P-05,4,Refresco Cola,Bebida
T-16342,2024-10-11,Cena,P-03,2,Pasta Carbonara IA,Principal
T-17635,2024-08-09,Cena,P-09,4,Gazpacho Andaluz,Entrante
T-16733,2024-10-13,Cena,P-07,1,Pizza Margarita,Principal
T-17710,2025-11-21,Cena,P-08,4,Croquetas de Jamon,Entrante
T-12935,2025-04-30,Comida,P-09,1,Gazpacho Andaluz,Entrante
T-14509,2024-03-10,Cena,P-08,3,Croquetas de Jamon,Entrante
T-10294,2025-11-21,Cena,P-19,2,Entrecot Ternera,Principal
T-11296,2025-04-02,Cena,P-05,2,Refresco Cola,Bebida
T-16348,2025-11-19,Comida,P-14,2,Tortilla de Patatas,Entrante
T-15497,2025-05-03,Comida,P-09,4,Gazpacho Andaluz,Entrante
T-13302,2025-03-27,Cena,P-14,1,Tortilla de Patatas,Entrante
T-11943,2024-02-02,Cena,P-15,2,Cerveza Artesana,Bebida
T-13633,2024-08-28,Cena,P-17,3,Brownie con Helado,Postre
T-12088,2024-04-11,Comida,P-22,1,Te Verde,Bebida
T-11614,2024-10-28,Cena,P-25,2,Canelones de Carne,Principal
T-13345,2025-05-22,Comida,P-16,3,Agua Mineral,Bebida
T-13139,2024-08-11,Cena,P-05,2,Refresco Cola,Bebida
T-14964,2024-12-04,Cena,P-07,1,Pizza Margarita,Principal
T-16521,2025-11-20,Comida,P-04,3,Tarta de Queso Casera,Postre
T-13293,2024-07-22,Cena,P-08,1,Croquetas de Jamon,Entrante
T-13281,2025-06-28,Comida,P-02,2,Ensalada Cesar,Entrante
T-14987,2025-07-04,Cena,P-22,2,Te Verde,Bebida
T-15792,2025-07-28,Cena,P-13,4,Bacalao al Horno,Principal
T-17856,2024-11-07,Cena,P-16,3,Agua Mineral,Bebida
T-14111,2025-04-09,Cena,P-18,2,Ensaladilla Rusa,Entrante
T-17452,2025-02-18,Comida,P-01,2,Hamburguesa Smart,Principal
T-13005,2024-07-30,Cena,P-01,1,Hamburguesa Smart,Principal
T-15063,2025-02-04,Comida,P-22,3,Te Verde,Bebida
T-14383,2025-10-17,Cena,P-24,2,Nuggets de Pollo,Principal
T-15381,2024-02-02,Comida,P-25,1,Canelones de Carne,Principal
T-13428,2025-01-16,Cena,P-16,1,Agua Mineral,Bebida
T-17245,2025-09-23,Cena,P-01,3,Hamburguesa Smart,Principal
T-10051,2024-08-14,Comida,P-22,3,Te Verde,Bebida
T-17558,2025-03-07,Comida,P-10,3,Solomillo Iberico,Principal
T-11736,2024-08-14,Comida,P-20,2,Paella de Marisco,Principal
T-12883,2025-12-15,Comida,P-01,4,Hamburguesa Smart,Principal
T-10586,2024-12-06,Comida,P-15,1,Cerveza Artesana,Bebida
T-11218,2024-01-25,Cena,P-10,2,Solomillo Iberico,Principal
T-15053,2025-12-27,Comida,P-05,3,Refresco Cola,Bebida
T-12932,2024-01-13,Cena,P-20,2,Paella de Marisco,Principal
T-17432,2025-12-27,Cena,P-05,4,Refresco Cola,Bebida
T-16443,2024-06-11,Cena,P-04,3,Tarta de Queso Casera,Postre
T-17729,2024-03-16,Comida,P-24,4,Nuggets de Pollo,Principal
T-12571,2025-10-12,Comida,P-19,1,Entrecot Ternera,Principal
T-11353,2025-04-21,Cena,P-11,4,Salmon a la Plancha,Principal
T-14035,2024-02-15,Cena,P-24,3,Nuggets de Pollo,Principal
T-11192,2024-03-19,Comida,P-11,2,Salmon a la Plancha,Principal
T-17506,2025-02-17,Cena,P-24,1,Nuggets de Pollo,Principal
T-15680,2025-11-29,Cena,P-09,2,Gazpacho Andaluz,Entrante
T-13950,2024-04-15,Comida,P-05,4,Refresco Cola,Bebida
T-12995,2025-04-20,Cena,P-15,1,Cerveza Artesana,Bebida
T-12083,2024-12-05,Cena,P-25,4,Canelones de Carne,Principal
T-17151,2025-03-10,Comida,P-12,2,Risotto de Setas,Principal
T-12393,2024-04-09,Comida,P-04,4,Tarta de Queso Casera,Postre
T-13459,2024-10-14,Cena,P-06,3,Vino Tinto Copa,Bebida
T-13173,2025-05-05,Cena,P-06,3,Vino Tinto Copa,Bebida
T-11057,2025-02-21,Cena,P-24,4,Nuggets de Pollo,Principal
T-11136,2024-11-16,Cena,P-07,1,Pizza Margarita,Principal
T-12903,2025-11-22,Cena,P-08,1,Croquetas de Jamon,Entrante
T-14882,2025-05-03,Cena,P-17,1,Brownie con Helado,Postre
T-15979,2024-05-04,Comida,P-15,1,Cerveza Artesana,Bebida
T-17647,2024-11-14,Cena,P-14,2,Tortilla de Patatas,Entrante
T-11751,2024-01-13,Comida,P-25,1,Canelones de Carne,Principal
T-13451,2024-03-31,Cena,P-16,1,Agua Mineral,Bebida
T-15396,2024-06-18,Comida,P-10,3,Solomillo Iberico,Principal
T-16653,2024-07-03,Cena,P-18,2,Ensaladilla Rusa,Entrante
T-16497,2025-05-21,Comida,P-11,3,Salmon a la Plancha,Principal
T-10779,2025-09-05,Cena,P-02,2,Ensalada Cesar,Entrante
T-13948,2025-10-06,Comida,P-19,4,Entrecot Ternera,Principal
T-14908,2024-10-01,Cena,P-10,4,Solomillo Iberico,Principal
T-14427,2025-05-16,Cena,P-12,1,Risotto de Setas,Principal
T-11924,2024-12-20,Cena,P-09,2,Gazpacho Andaluz,Entrante
T-13836,2024-02-22,Comida,P-08,2,Croquetas de Jamon,Entrante
T-17067,2024-02-27,Comida,P-10,3,Solomillo Iberico,Principal
T-16045,2025-01-08,Comida,P-09,2,Gazpacho Andaluz,Entrante
T-17033,2025-03-27,Comida,P-08,3,Croquetas de Jamon,Entrante
T-11813,2024-02-05,Comida,P-04,2,Tarta de Queso Casera,Postre
T-15247,2025-01-12,Cena,P-18,1,Ensaladilla Rusa,Entrante
T-17799,2024-12-29,Comida,P-13,2,Bacalao al Horno,Principal
T-13820,2025-08-24,Comida,P-06,4,Vino Tinto Copa,Bebida
T-15800,2024-12-20,Comida,P-16,2,Agua Mineral,Bebida
T-11685,2024-08-06,Cena,P-25,3,Canelones de Carne,Principal
T-16979,2024-05-30,Cena,P-17,1,Brownie con Helado,Postre
T-17438,2024-12-15,Comida,P-19,3,Entrecot Ternera,Principal
T-16942,2025-08-26,Comida,P-24,4,Nuggets de Pollo,Principal
T-11173,2025-03-20,Comida,P-10,3,Solomillo Iberico,Principal
T-15797,2024-12-02,Comida,P-04,2,Tarta de Queso Casera,Postre
T-12968,2024-08-12,Cena,P-05,4,Refresco Cola,Bebida
T-10520,2025-09-25,Comida,P-12,1,Risotto de Setas,Principal
T-10347,2025-05-21,Comida,P-21,3,Cafe Solo,Bebida
T-14842,2024-10-08,Cena,P-10,2,Solomillo Iberico,Principal
T-17295,2025-09-17,Comida,P-16,1,Agua Mineral,Bebida
T-15751,2024-06-23,Cena,P-23,4,Tiramisu de la Casa,Postre
T-11778,2025-08-14,Cena,P-05,2,Refresco Cola,Bebida
T-16654,2025-04-10,Comida,P-05,1,Refresco Cola,Bebida
T-15293,2025-02-13,Cena,P-14,3,Tortilla de Patatas,Entrante
T-12435,2024-03-17,Cena,P-25,3,Canelones de Carne,Principal
T-13123,2024-07-04,Cena,P-19,1,Entrecot Ternera,Principal
T-16082,2024-11-20,Cena,P-11,4,Salmon a la Plancha,Principal
T-10393,2025-11-25,Comida,P-16,1,Agua Mineral,Bebida
T-12812,2025-09-23,Cena,P-23,1,Tiramisu de la Casa,Postre
T-13102,2024-07-14,Cena,P-23,3,Tiramisu de la Casa,Postre
T-11172,2024-03-06,Comida,P-20,2,Paella de Marisco,Principal
T-14991,2024-05-14,Comida,P-17,3,Brownie con Helado,Postre
T-17367,2024-12-31,Cena,P-12,1,Risotto de Setas,Principal
T-14358,2024-07-15,Comida,P-03,1,Pasta Carbonara IA,Principal
T-11529,2025-07-19,Cena,P-02,1,Ensalada Cesar,Entrante
T-17520,2024-12-07,Comida,P-19,3,Entrecot Ternera,Principal
T-11591,2025-06-09,Cena,P-16,1,Agua Mineral,Bebida
T-14291,2025-02-21,Cena,P-18,2,Ensaladilla Rusa,Entrante
T-14591,2025-10-19,Comida,P-13,4,Bacalao al Horno,Principal
T-16462,2024-05-07,Comida,P-15,4,Cerveza Artesana,Bebida
T-16161,2024-10-15,Comida,P-18,4,Ensaladilla Rusa,Entrante
T-17599,2024-08-15,Cena,P-16,4,Agua Mineral,Bebida
T-10620,2025-05-16,Cena,P-20,2,Paella de Marisco,Principal
T-14098,2025-03-28,Comida,P-25,2,Canelones de Carne,Principal
T-17404,2024-12-26,Comida,P-08,3,Croquetas de Jamon,Entrante
T-15173,2024-12-08,Comida,P-25,2,Canelones de Carne,Principal
T-11632,2025-04-12,Cena,P-05,1,Refresco Cola,Bebida
T-11608,2024-09-30,Cena,P-25,1,Canelones de Carne,Principal
T-15165,2024-02-09,Comida,P-07,1,Pizza Margarita,Principal
T-17182,2024-01-18,Cena,P-01,3,Hamburguesa Smart,Principal
T-11895,2024-10-20,Comida,P-13,3,Bacalao al Horno,Principal
T-11029,2024-02-26,Comida,P-03,4,Pasta Carbonara IA,Principal
T-16739,2024-12-02,Cena,P-16,4,Agua Mineral,Bebida
T-12268,2024-04-02,Cena,P-09,4,Gazpacho Andaluz,Entrante
T-17220,2024-01-21,Comida,P-18,4,Ensaladilla Rusa,Entrante
T-16550,2024-10-18,Cena,P-09,1,Gazpacho Andaluz,Entrante
T-14859,2025-11-17,Cena,P-10,2,Solomillo Iberico,Principal
T-13486,2025-10-13,Comida,P-02,4,Ensalada Cesar,Entrante
T-15401,2024-09-09,Cena,P-19,3,Entrecot Ternera,Principal
T-12125,2024-08-31,Cena,P-01,4,Hamburguesa Smart,Principal
T-15916,2025-06-23,Comida,P-01,1,Hamburguesa Smart,Principal
T-12150,2025-06-01,Cena,P-20,1,Paella de Marisco,Principal
T-15963,2024-06-27,Cena,P-13,2,Bacalao al Horno,Principal
T-17316,2024-05-28,Comida,P-12,2,Risotto de Setas,Principal
T-14655,2024-09-13,Comida,P-17,4,Brownie con Helado,Postre
T-12180,2024-02-11,Comida,P-17,4,Brownie con Helado,Postre
T-10360,2025-07-13,Comida,P-10,2,Solomillo Iberico,Principal
T-14225,2025-02-24,Cena,P-25,2,Canelones de Carne,Principal
T-15282,2024-07-17,Cena,P-15,1,Cerveza Artesana,Bebida
T-13564,2024-07-06,Cena,P-16,2,Agua Mineral,Bebida
T-17676,2025-07-29,Cena,P-15,3,Cerveza Artesana,Bebida
T-10838,2024-06-10,Comida,P-02,2,Ensalada Cesar,Entrante
T-10265,2025-11-14,Comida,P-18,4,Ensaladilla Rusa,Entrante
T-12354,2025-09-10,Comida,P-02,2,Ensalada Cesar,Entrante
T-14836,2024-02-29,Cena,P-07,3,Pizza Margarita,Principal
T-11367,2024-07-27,Cena,P-15,4,Cerveza Artesana,Bebida
T-16056,2024-12-01,Cena,P-02,2,Ensalada Cesar,Entrante
T-15319,2024-09-21,Cena,P-16,4,Agua Mineral,Bebida
T-15302,2025-10-20,Comida,P-02,2,Ensalada Cesar,Entrante
T-13497,2024-03-26,Cena,P-15,3,Cerveza Artesana,Bebida
T-10663,2025-09-25,Cena,P-18,1,Ensaladilla Rusa,Entrante
T-16459,2025-08-11,Comida,P-22,1,Te Verde,Bebida
T-17275,2024-04-27,Comida,P-01,4,Hamburguesa Smart,Principal
T-15270,2024-10-03,Cena,P-19,1,Entrecot Ternera,Principal
T-11181,2025-05-30,Comida,P-07,2,Pizza Margarita,Principal
T-16905,2024-10-30,Cena,P-11,3,Salmon a la Plancha,Principal
T-15312,2025-02-02,Cena,P-15,1,Cerveza Artesana,Bebida
T-17874,2024-04-20,Comida,P-06,4,Vino Tinto Copa,Bebida
T-14773,2025-04-24,Comida,P-13,4,Bacalao al Horno,Principal
T-14585,2025-06-05,Cena,P-16,3,Agua Mineral,Bebida
T-12468,2024-03-15,Cena,P-08,2,Croquetas de Jamon,Entrante
T-11992,2024-12-27,Comida,P-15,2,Cerveza Artesana,Bebida
T-10992,2025-01-09,Cena,P-14,2,Tortilla de Patatas,Entrante
T-17062,2024-07-03,Comida,P-03,2,Pasta Carbonara IA,Principal
T-15571,2025-12-25,Cena,P-08,3,Croquetas de Jamon,Entrante
T-13689,2025-07-15,Cena,P-01,4,Hamburguesa Smart,Principal
T-12235,2024-05-17,Comida,P-16,2,Agua Mineral,Bebida
